t,node,online,ssid,rssi,near_cm,near,pass_cm,pass_blocked,cam_on,die_c,heap
1788446509.6,zone-workshop,1,charon,-63,84.6,1,-1.0,0,1,79.6,172228
1788446509.6,zone-server,1,charon,-53,36.9,1,-1.0,0,1,74.4,172192
1788446511.2,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446511.2,gate-out,1,charon,-49,54.8,1,16.7,1,1,66.5,172288
1788446511.2,zone-reception,1,charon,-35,38.2,1,-1.0,0,1,71.1,172088
1788446511.2,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,73.3,172088
1788446511.2,zone-workshop,0,,,,,,,,,
1788446511.2,zone-server,1,charon,-52,29.9,1,-1.0,0,1,74.4,172192
1788446514.6,gate-in,1,charon,-36,33.5,1,25.8,1,1,69.6,172112
1788446514.6,gate-out,1,charon,-50,41.5,1,16.7,1,1,66.5,172288
1788446514.6,zone-reception,1,charon,-35,37.0,1,-1.0,0,1,71.1,172088
1788446514.6,zone-warehouse,1,charon,-14,98.4,1,-1.0,0,1,72.3,171868
1788446514.6,zone-workshop,1,charon,-63,68.2,1,-1.0,0,1,79.6,172228
1788446514.6,zone-server,1,charon,-54,21.7,1,-1.0,0,1,74.4,172192
1788446518.7,gate-in,1,charon,-36,32.7,1,50.0,1,1,69.6,172112
1788446518.7,gate-out,1,charon,-51,46.2,1,26.3,1,1,66.5,172288
1788446518.7,zone-reception,1,charon,-34,55.2,1,-1.0,0,1,71.1,172088
1788446518.7,zone-warehouse,1,charon,-14,98.5,1,-1.0,0,1,72.3,172088
1788446518.7,zone-workshop,1,charon,-75,81.3,1,-1.0,0,1,79.6,172228
1788446518.7,zone-server,1,charon,-61,29.9,1,-1.0,0,1,74.4,172192
1788446521.0,gate-in,1,charon,-35,33.5,1,50.8,1,1,69.6,172112
1788446521.0,gate-out,1,charon,-51,44.2,1,15.4,1,1,66.5,172288
1788446521.0,zone-reception,1,charon,-34,79.2,1,-1.0,0,1,71.1,172088
1788446521.0,zone-warehouse,1,charon,-14,16.4,1,-1.0,0,1,72.3,172088
1788446521.0,zone-workshop,1,charon,-55,82.2,1,-1.0,0,1,79.6,172228
1788446521.0,zone-server,1,charon,-51,36.9,1,-1.0,0,1,74.4,172192
1788446522.4,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446522.4,gate-out,1,charon,-49,76.9,1,15.4,1,1,66.5,172288
1788446522.4,zone-reception,1,charon,-34,52.5,1,-1.0,0,1,71.1,172088
1788446522.4,zone-warehouse,1,charon,-14,96.7,1,-1.0,0,1,72.3,172088
1788446522.4,zone-workshop,1,charon,-59,83.8,1,-1.0,0,1,79.6,172228
1788446522.4,zone-server,1,charon,-54,36.9,1,-1.0,0,1,74.4,172192
1788446523.8,gate-in,1,charon,-36,33.5,1,50.0,1,1,69.6,172112
1788446523.8,gate-out,1,charon,-50,80.2,1,37.9,1,1,66.5,172288
1788446523.8,zone-reception,1,charon,-35,57.0,1,-1.0,0,1,71.1,172088
1788446523.8,zone-warehouse,1,charon,-13,98.1,1,-1.0,0,1,72.3,172088
1788446523.8,zone-workshop,1,charon,-57,83.8,1,-1.0,0,1,79.6,172228
1788446523.8,zone-server,1,charon,-53,36.9,1,-1.0,0,1,74.4,172192
1788446525.2,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446525.2,gate-out,1,charon,-49,60.6,1,16.7,1,1,66.5,172288
1788446525.2,zone-reception,1,charon,-33,79.5,1,-1.0,0,1,71.1,172088
1788446525.2,zone-warehouse,1,charon,-14,97.3,1,-1.0,0,1,72.3,172088
1788446525.2,zone-workshop,1,charon,-56,84.2,1,-1.0,0,1,79.6,172228
1788446525.2,zone-server,1,charon,-53,35.2,1,-1.0,0,1,74.4,172192
1788446526.5,gate-in,1,charon,-35,32.7,1,50.0,1,1,69.6,172112
1788446526.5,gate-out,1,charon,-50,57.2,1,43.7,1,1,66.5,172288
1788446526.5,zone-reception,1,charon,-34,15.1,1,-1.0,0,1,71.1,172088
1788446526.5,zone-warehouse,1,charon,-14,99.0,1,-1.0,0,1,73.3,172088
1788446526.5,zone-workshop,1,charon,-54,60.1,1,-1.0,0,1,79.6,172228
1788446526.5,zone-server,1,charon,-53,35.7,1,-1.0,0,1,74.4,172192
1788446527.9,gate-in,1,charon,-35,32.7,1,50.0,1,1,69.6,172112
1788446527.9,gate-out,1,charon,-52,88.3,1,16.7,1,1,66.5,172288
1788446527.9,zone-reception,1,charon,-34,79.2,1,-1.0,0,1,71.1,172088
1788446527.9,zone-warehouse,1,charon,-13,95.5,1,-1.0,0,1,72.3,172088
1788446527.9,zone-workshop,1,charon,-53,83.4,1,-1.0,0,1,79.6,172228
1788446527.9,zone-server,1,charon,-52,4.2,1,-1.0,0,1,74.4,172192
1788446529.3,gate-in,1,charon,-36,33.5,1,50.5,1,1,69.6,172112
1788446529.3,gate-out,1,charon,-53,87.9,1,16.7,1,1,66.5,172288
1788446529.3,zone-reception,1,charon,-33,76.8,1,-1.0,0,1,71.1,172088
1788446529.3,zone-warehouse,1,charon,-15,97.6,1,-1.0,0,1,72.3,172088
1788446529.3,zone-workshop,1,charon,-54,82.1,1,-1.0,0,1,79.6,172228
1788446529.3,zone-server,1,charon,-51,35.7,1,-1.0,0,1,74.4,172192
1788446530.9,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446530.9,gate-out,1,charon,-49,75.1,1,20.0,1,1,66.5,172288
1788446530.9,zone-reception,1,charon,-34,76.3,1,-1.0,0,1,71.1,172088
1788446530.9,zone-warehouse,1,charon,-14,95.0,1,-1.0,0,1,72.3,172088
1788446530.9,zone-workshop,1,charon,-54,65.6,1,-1.0,0,1,79.6,172228
1788446530.9,zone-server,1,charon,-51,30.7,1,-1.0,0,1,74.4,172192
1788446532.6,gate-in,1,charon,-36,32.2,1,50.9,1,1,69.6,172112
1788446532.6,gate-out,1,charon,-51,87.4,1,32.7,1,1,66.5,172288
1788446532.6,zone-reception,1,charon,-34,78.7,1,-1.0,0,1,71.1,172088
1788446532.6,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446532.6,zone-workshop,1,charon,-54,83.8,1,-1.0,0,1,79.6,172228
1788446532.6,zone-server,1,charon,-54,34.4,1,-1.0,0,1,74.4,172192
1788446534.5,gate-in,1,charon,-35,33.5,1,50.0,1,1,69.6,172112
1788446534.5,gate-out,1,charon,-49,57.0,1,16.7,1,1,66.5,172288
1788446534.5,zone-reception,1,charon,-33,59.7,1,-1.0,0,1,71.1,172088
1788446534.5,zone-warehouse,1,charon,-13,98.1,1,-1.0,0,1,72.3,172088
1788446534.5,zone-workshop,1,charon,-52,68.2,1,-1.0,0,1,79.6,172008
1788446534.5,zone-server,1,charon,-50,29.9,1,-1.0,0,1,74.4,172192
1788446537.4,gate-in,1,charon,-35,36.1,1,50.0,1,1,69.6,172112
1788446537.4,gate-out,1,charon,-56,87.4,1,5.2,1,1,66.5,172288
1788446537.4,zone-reception,1,charon,-33,61.6,1,-1.0,0,1,71.1,172088
1788446537.4,zone-warehouse,1,charon,-13,98.0,1,-1.0,0,1,72.3,172088
1788446537.4,zone-workshop,1,charon,-62,83.8,1,-1.0,0,1,79.6,172228
1788446537.4,zone-server,1,charon,-50,29.9,1,-1.0,0,1,74.4,172192
1788446540.6,gate-in,1,charon,-34,32.2,1,50.9,1,1,69.6,172112
1788446540.6,gate-out,1,charon,-50,57.5,1,16.7,1,1,66.5,172288
1788446540.6,zone-reception,1,charon,-35,52.5,1,-1.0,0,1,71.1,172088
1788446540.6,zone-warehouse,1,charon,-13,98.1,1,-1.0,0,1,72.3,172088
1788446540.6,zone-workshop,1,charon,-61,64.3,1,-1.0,0,1,79.6,172228
1788446540.6,zone-server,1,charon,-50,29.9,1,-1.0,0,1,74.4,172192
1788446541.8,gate-in,1,charon,-34,33.5,1,50.9,1,1,69.6,172112
1788446541.8,gate-out,1,charon,-50,87.4,1,17.1,1,1,66.5,172288
1788446541.8,zone-reception,1,charon,-34,60.4,1,-1.0,0,1,71.1,171876
1788446541.8,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446541.8,zone-workshop,1,charon,-57,82.9,1,-1.0,0,1,79.6,172228
1788446541.8,zone-server,1,charon,-51,36.4,1,-1.0,0,1,74.4,172192
1788446543.3,gate-in,1,charon,-36,32.2,1,29.3,1,1,69.6,172112
1788446543.3,gate-out,1,charon,-53,57.5,1,30.1,1,1,66.5,172288
1788446543.3,zone-reception,1,charon,-34,61.9,1,-1.0,0,1,71.1,172088
1788446543.3,zone-warehouse,1,charon,-15,73.8,1,-1.0,0,1,72.3,172088
1788446543.3,zone-workshop,1,charon,-61,84.2,1,-1.0,0,1,79.6,172228
1788446543.3,zone-server,1,charon,-53,36.9,1,-1.0,0,1,74.4,172192
1788446544.8,gate-in,1,charon,-35,32.7,1,26.1,1,1,69.6,172112
1788446544.8,gate-out,1,charon,-55,61.8,1,12.4,1,1,66.5,172288
1788446544.8,zone-reception,1,charon,-34,60.7,1,-1.0,0,1,71.1,172088
1788446544.8,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446544.8,zone-workshop,1,charon,-58,84.2,1,-1.0,0,1,79.6,172228
1788446544.8,zone-server,1,charon,-50,34.4,1,-1.0,0,1,74.4,172192
1788446546.7,gate-in,1,charon,-35,33.5,1,50.5,1,1,69.6,172112
1788446546.7,gate-out,1,charon,-51,86.0,1,16.7,1,1,66.5,172288
1788446546.7,zone-reception,1,charon,-34,79.5,1,-1.0,0,1,71.1,172088
1788446546.7,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446546.7,zone-workshop,0,,,,,,,,,
1788446546.7,zone-server,1,charon,-52,24.7,1,-1.0,0,1,74.4,172192
1788446550.0,gate-in,1,charon,-35,32.2,1,50.5,1,1,69.6,172112
1788446550.0,gate-out,1,charon,-50,57.5,1,16.7,1,1,66.5,172288
1788446550.0,zone-reception,1,charon,-34,62.3,1,-1.0,0,1,71.1,172088
1788446550.0,zone-warehouse,1,charon,-15,75.4,1,-1.0,0,1,72.3,172088
1788446550.0,zone-workshop,0,,,,,,,,,
1788446550.0,zone-server,1,charon,-51,29.9,1,-1.0,0,1,74.4,172192
1788446553.2,gate-in,1,charon,-36,32.2,1,50.9,1,1,69.6,172112
1788446553.2,gate-out,1,charon,-50,86.9,1,16.7,1,1,66.5,172288
1788446553.2,zone-reception,1,charon,-35,61.1,1,-1.0,0,1,71.1,172088
1788446553.2,zone-warehouse,1,charon,-15,98.4,1,-1.0,0,1,72.3,172088
1788446553.2,zone-workshop,1,charon,-58,66.8,1,-1.0,0,1,79.6,172228
1788446553.2,zone-server,1,charon,-53,21.6,1,-1.0,0,1,74.4,172192
1788446554.8,gate-in,1,charon,-35,33.5,1,50.5,1,1,69.6,172112
1788446554.8,gate-out,1,charon,-51,57.4,1,16.7,1,1,66.5,172288
1788446554.8,zone-reception,1,charon,-34,71.9,1,-1.0,0,1,71.1,172088
1788446554.8,zone-warehouse,1,charon,-13,98.4,1,-1.0,0,1,72.3,172088
1788446554.8,zone-workshop,1,charon,-59,59.7,1,-1.0,0,1,79.6,172228
1788446554.8,zone-server,1,charon,-52,36.7,1,-1.0,0,1,74.4,172192
1788446556.1,gate-in,1,charon,-34,32.2,1,51.7,1,1,69.6,172112
1788446556.1,gate-out,1,charon,-51,87.4,1,16.7,1,1,66.5,172288
1788446556.1,zone-reception,1,charon,-33,66.4,1,-1.0,0,1,71.1,172088
1788446556.1,zone-warehouse,1,charon,-14,98.0,1,-1.0,0,1,72.3,172088
1788446556.1,zone-workshop,1,charon,-58,83.4,1,-1.0,0,1,79.6,172228
1788446556.1,zone-server,1,charon,-50,29.9,1,-1.0,0,1,74.4,172192
1788446558.0,gate-in,1,charon,-38,32.2,1,50.9,1,1,69.6,172112
1788446558.0,gate-out,1,charon,-50,57.0,1,16.7,1,1,66.5,172288
1788446558.0,zone-reception,0,,,,,,,,,
1788446558.0,zone-warehouse,1,charon,-13,98.0,1,-1.0,0,1,72.3,172088
1788446558.0,zone-workshop,1,charon,-60,83.4,1,-1.0,0,1,79.6,172228
1788446558.0,zone-server,1,charon,-49,36.9,1,-1.0,0,1,74.4,172192
1788446561.7,gate-in,1,charon,-35,32.2,1,50.5,1,1,69.6,172112
1788446561.7,gate-out,1,charon,-52,58.5,1,16.7,1,1,66.5,172288
1788446561.7,zone-reception,1,charon,-33,60.3,1,-1.0,0,1,71.1,172088
1788446561.7,zone-warehouse,1,charon,-14,98.4,1,-1.0,0,1,72.3,172088
1788446561.7,zone-workshop,1,charon,-58,83.0,1,-1.0,0,1,79.6,172228
1788446561.7,zone-server,1,charon,-52,16.8,1,-1.0,0,1,74.4,172192
1788446563.3,gate-in,1,charon,-36,32.2,1,50.5,1,1,69.6,172112
1788446563.3,gate-out,1,charon,-50,87.8,1,15.4,1,1,66.5,172288
1788446563.3,zone-reception,1,charon,-34,73.6,1,-1.0,0,1,71.1,172088
1788446563.3,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446563.3,zone-workshop,1,charon,-55,83.8,1,-1.0,0,1,79.6,172228
1788446563.3,zone-server,1,charon,-50,19.1,1,-1.0,0,1,74.4,172192
1788446564.7,gate-in,1,charon,-35,32.2,1,50.1,1,1,69.6,172112
1788446564.7,gate-out,1,charon,-50,80.6,1,16.7,1,1,66.5,172288
1788446564.7,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788446564.7,zone-warehouse,1,charon,-14,98.9,1,-1.0,0,1,72.3,172088
1788446564.7,zone-workshop,1,charon,-55,83.8,1,-1.0,0,1,79.6,172228
1788446564.7,zone-server,1,charon,-52,27.3,1,-1.0,0,1,74.4,172192
1788446566.1,gate-in,1,charon,-34,32.2,1,50.0,1,1,69.6,172112
1788446566.1,gate-out,1,charon,-50,65.9,1,16.7,1,1,66.5,172288
1788446566.1,zone-reception,1,charon,-34,79.5,1,-1.0,0,1,71.1,172088
1788446566.1,zone-warehouse,1,charon,-13,98.1,1,-1.0,0,1,72.3,172088
1788446566.1,zone-workshop,1,charon,-59,83.3,1,-1.0,0,1,79.6,171584
1788446566.1,zone-server,1,charon,-53,20.0,1,-1.0,0,1,74.4,172192
1788446569.3,gate-in,1,charon,-35,33.5,1,50.0,1,1,69.6,172112
1788446569.3,gate-out,1,charon,-51,87.5,1,16.7,1,1,66.5,172288
1788446569.3,zone-reception,1,charon,-33,72.8,1,-1.0,0,1,71.1,172088
1788446569.3,zone-warehouse,1,charon,-14,10.1,1,-1.0,0,1,72.3,172088
1788446569.3,zone-workshop,1,charon,-59,83.8,1,-1.0,0,1,79.6,172228
1788446569.3,zone-server,1,charon,-51,4.2,1,-1.0,0,1,74.4,172192
1788446572.2,gate-in,1,charon,-34,32.2,1,50.9,1,1,69.6,172112
1788446572.2,gate-out,1,charon,-49,78.9,1,16.7,1,1,66.5,172288
1788446572.2,zone-reception,1,charon,-34,76.3,1,-1.0,0,1,71.1,172088
1788446572.2,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172088
1788446572.2,zone-workshop,1,charon,-60,83.4,1,-1.0,0,1,79.6,172228
1788446572.2,zone-server,1,charon,-57,16.5,1,-1.0,0,1,74.4,172192
1788446574.0,gate-in,1,charon,-35,32.2,1,50.5,1,1,69.6,172112
1788446574.0,gate-out,1,charon,-49,60.1,1,16.7,1,1,66.5,172288
1788446574.0,zone-reception,1,charon,-35,37.5,1,-1.0,0,1,71.1,172088
1788446574.0,zone-warehouse,1,charon,-14,97.2,1,-1.0,0,1,72.3,172088
1788446574.0,zone-workshop,1,charon,-62,82.9,1,-1.0,0,1,79.6,172228
1788446574.0,zone-server,1,charon,-61,16.5,1,-1.0,0,1,74.4,172192
1788446575.3,gate-in,1,charon,-36,32.2,1,50.5,1,1,69.6,172112
1788446575.3,gate-out,1,charon,-49,87.3,1,16.7,1,1,66.5,172288
1788446575.3,zone-reception,1,charon,-35,63.7,1,-1.0,0,1,71.1,172088
1788446575.3,zone-warehouse,1,charon,-14,98.0,1,-1.0,0,1,72.3,172088
1788446575.3,zone-workshop,1,charon,-62,84.7,1,-1.0,0,1,79.6,172228
1788446575.3,zone-server,1,charon,-68,36.4,1,-1.0,0,1,74.4,172192
1788446577.6,gate-in,1,charon,-35,32.2,1,50.9,1,1,69.6,172112
1788446577.6,gate-out,1,charon,-48,78.6,1,16.7,1,1,66.5,172288
1788446577.6,zone-reception,1,charon,-34,66.8,1,-1.0,0,1,71.1,172088
1788446577.6,zone-warehouse,1,charon,-14,97.2,1,-1.0,0,1,72.3,172088
1788446577.6,zone-workshop,1,charon,-62,85.1,1,-1.0,0,1,79.6,172228
1788446577.6,zone-server,1,charon,-71,17.8,1,-1.0,0,1,74.4,172192
1788446579.5,gate-in,1,charon,-36,32.2,1,50.9,1,1,69.6,172112
1788446579.5,gate-out,1,charon,-48,86.9,1,16.7,1,1,66.5,172288
1788446579.5,zone-reception,1,charon,-34,65.0,1,-1.0,0,1,71.1,172088
1788446579.5,zone-warehouse,1,charon,-15,97.5,1,-1.0,0,1,72.3,172088
1788446579.5,zone-workshop,1,charon,-58,90.4,1,-1.0,0,1,79.6,172228
1788446579.5,zone-server,0,,,,,,,,,
1788446583.8,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446583.8,gate-out,1,charon,-46,43.4,1,16.7,1,1,66.5,172288
1788446583.8,zone-reception,1,charon,-34,65.0,1,-1.0,0,1,71.1,172088
1788446583.8,zone-warehouse,1,charon,-15,98.4,1,-1.0,0,1,72.3,172088
1788446583.8,zone-workshop,1,charon,-67,82.1,1,-1.0,0,1,79.6,172228
1788446583.8,zone-server,1,charon,-61,36.9,1,-1.0,0,1,74.4,172192
1788446585.2,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446585.2,gate-out,1,charon,-48,77.7,1,16.7,1,1,66.5,172288
1788446585.2,zone-reception,1,charon,-34,66.7,1,-1.0,0,1,71.1,172088
1788446585.2,zone-warehouse,1,charon,-14,92.9,1,-1.0,0,1,73.3,172088
1788446585.2,zone-workshop,1,charon,-63,82.9,1,-1.0,0,1,79.6,172228
1788446585.2,zone-server,1,charon,-60,36.4,1,-1.0,0,1,74.4,172192
1788446586.6,gate-in,1,charon,-35,32.2,1,50.9,1,1,69.6,172112
1788446586.6,gate-out,1,charon,-48,63.5,1,16.7,1,1,66.5,172288
1788446586.6,zone-reception,1,charon,-33,59.9,1,-1.0,0,1,71.1,172088
1788446586.6,zone-warehouse,1,charon,-14,98.5,1,-1.0,0,1,72.3,172088
1788446586.6,zone-workshop,1,charon,-66,83.0,1,-1.0,0,1,79.6,172228
1788446586.6,zone-server,1,charon,-53,36.4,1,-1.0,0,1,74.4,172192
1788446588.1,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446588.1,gate-out,1,charon,-47,88.3,1,16.7,1,1,66.5,172288
1788446588.1,zone-reception,1,charon,-33,76.4,1,-1.0,0,1,71.1,172088
1788446588.1,zone-warehouse,1,charon,-14,87.8,1,-1.0,0,1,72.3,171868
1788446588.1,zone-workshop,1,charon,-64,82.1,1,-1.0,0,1,79.6,172228
1788446588.1,zone-server,1,charon,-61,35.2,1,-1.0,0,1,74.4,172192
1788446589.4,gate-in,1,charon,-34,32.2,1,47.8,1,1,70.6,172112
1788446589.4,gate-out,1,charon,-47,16.5,1,16.7,1,1,66.5,172288
1788446589.4,zone-reception,1,charon,-33,43.6,1,-1.0,0,1,71.1,172088
1788446589.4,zone-warehouse,1,charon,-14,87.9,1,-1.0,0,1,72.3,172088
1788446589.4,zone-workshop,1,charon,-64,84.2,1,-1.0,0,1,79.6,172228
1788446589.4,zone-server,1,charon,-60,36.4,1,-1.0,0,1,74.4,172192
1788446591.4,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446591.4,gate-out,1,charon,-46,37.1,1,23.1,1,1,66.5,172288
1788446591.4,zone-reception,1,charon,-34,36.1,1,-1.0,0,1,71.1,172088
1788446591.4,zone-warehouse,1,charon,-15,70.8,1,-1.0,0,1,73.3,172088
1788446591.4,zone-workshop,1,charon,-61,83.4,1,-1.0,0,1,79.6,172228
1788446591.4,zone-server,1,charon,-60,36.9,1,-1.0,0,1,74.4,172192
1788446593.2,gate-in,1,charon,-34,33.5,1,51.7,1,1,69.6,172112
1788446593.2,gate-out,1,charon,-47,50.5,1,16.7,1,1,66.5,172288
1788446593.2,zone-reception,1,charon,-35,65.0,1,-1.0,0,1,71.1,172088
1788446593.2,zone-warehouse,1,charon,-14,68.0,1,-1.0,0,1,72.3,172088
1788446593.2,zone-workshop,1,charon,-59,83.0,1,-1.0,0,1,79.6,172228
1788446593.2,zone-server,1,charon,-58,36.9,1,-1.0,0,1,74.4,172192
1788446595.4,gate-in,1,charon,-35,25.2,1,50.9,1,1,69.6,172112
1788446595.4,gate-out,1,charon,-47,69.3,1,16.7,1,1,66.5,172076
1788446595.4,zone-reception,1,charon,-33,70.3,1,-1.0,0,1,71.1,172088
1788446595.4,zone-warehouse,1,charon,-14,98.9,1,-1.0,0,1,72.3,172088
1788446595.4,zone-workshop,1,charon,-58,60.5,1,-1.0,0,1,79.6,172228
1788446595.4,zone-server,1,charon,-54,36.9,1,-1.0,0,1,74.4,172192
1788446597.3,gate-in,1,charon,-35,32.2,1,51.7,1,1,69.6,172112
1788446597.3,gate-out,1,charon,-47,70.5,1,12.4,1,1,66.5,172288
1788446597.3,zone-reception,1,charon,-34,43.2,1,-1.0,0,1,71.1,172088
1788446597.3,zone-warehouse,1,charon,-13,60.9,1,-1.0,0,1,72.3,172088
1788446597.3,zone-workshop,1,charon,-60,60.2,1,-1.0,0,1,79.6,172228
1788446597.3,zone-server,1,charon,-63,36.9,1,-1.0,0,1,74.4,172192
1788446599.3,gate-in,1,charon,-35,32.2,1,50.9,1,1,69.6,172112
1788446599.3,gate-out,1,charon,-47,70.4,1,16.7,1,1,66.5,172288
1788446599.3,zone-reception,1,charon,-34,45.2,1,-1.0,0,1,71.1,172088
1788446599.3,zone-warehouse,1,charon,-14,86.0,1,-1.0,0,1,72.3,172088
1788446599.3,zone-workshop,1,charon,-63,83.8,1,-1.0,0,1,79.6,172228
1788446599.3,zone-server,1,charon,-58,29.9,1,-1.0,0,1,74.4,172192
1788446600.9,gate-in,1,charon,-34,32.2,1,51.7,1,1,69.6,172112
1788446600.9,gate-out,1,charon,-47,53.9,1,16.7,1,1,66.5,172288
1788446600.9,zone-reception,1,charon,-34,48.5,1,-1.0,0,1,71.1,172088
1788446600.9,zone-warehouse,1,charon,-14,70.8,1,-1.0,0,1,73.3,172088
1788446600.9,zone-workshop,1,charon,-61,60.1,1,-1.0,0,1,79.6,172228
1788446600.9,zone-server,1,charon,-58,21.7,1,-1.0,0,1,74.4,172192
1788446602.5,gate-in,1,charon,-34,32.2,1,50.9,1,1,69.6,172112
1788446602.5,gate-out,1,charon,-47,54.5,1,16.7,1,1,66.5,172288
1788446602.5,zone-reception,1,charon,-34,44.4,1,-1.0,0,1,71.1,172088
1788446602.5,zone-warehouse,1,charon,-15,66.0,1,-1.0,0,1,72.3,172088
1788446602.5,zone-workshop,1,charon,-61,83.8,1,-1.0,0,1,79.6,172228
1788446602.5,zone-server,1,charon,-60,29.9,1,-1.0,0,1,74.4,172192
1788446604.4,gate-in,1,charon,-34,33.5,1,50.9,1,1,69.6,172112
1788446604.4,gate-out,1,charon,-47,87.9,1,16.7,1,1,66.5,172288
1788446604.4,zone-reception,1,charon,-33,71.1,1,-1.0,0,1,71.1,172088
1788446604.4,zone-warehouse,1,charon,-14,78.9,1,-1.0,0,1,72.3,172088
1788446604.4,zone-workshop,1,charon,-61,83.4,1,-1.0,0,1,79.6,172228
1788446604.4,zone-server,1,charon,-60,36.9,1,-1.0,0,1,74.4,172192
1788446606.3,gate-in,1,charon,-36,32.2,1,50.0,1,1,69.6,172112
1788446606.3,gate-out,1,charon,-47,54.1,1,16.7,1,1,66.5,172288
1788446606.3,zone-reception,1,charon,-35,52.0,1,-1.0,0,1,71.1,172088
1788446606.3,zone-warehouse,1,charon,-14,63.0,1,-1.0,0,1,72.3,172088
1788446606.3,zone-workshop,1,charon,-60,69.6,1,-1.0,0,1,79.6,172228
1788446606.3,zone-server,1,charon,-60,36.9,1,-1.0,0,1,74.4,172192
1788446608.7,gate-in,1,charon,-34,32.2,1,50.0,1,1,69.6,172112
1788446608.7,gate-out,1,charon,-48,55.3,1,16.7,1,1,66.5,172288
1788446608.7,zone-reception,1,charon,-34,56.7,1,-1.0,0,1,71.1,172088
1788446608.7,zone-warehouse,1,charon,-15,98.1,1,-1.0,0,1,73.3,172088
1788446608.7,zone-workshop,1,charon,-62,83.0,1,-1.0,0,1,79.6,172228
1788446608.7,zone-server,1,charon,-59,36.9,1,-1.0,0,1,74.4,172192
1788446610.6,gate-in,1,charon,-35,29.3,1,50.9,1,1,69.6,172112
1788446610.6,gate-out,1,charon,-48,26.2,1,16.7,1,1,66.5,172288
1788446610.6,zone-reception,1,charon,-34,30.0,1,-1.0,0,1,71.1,172088
1788446610.6,zone-warehouse,1,charon,-13,82.7,1,-1.0,0,1,73.3,172088
1788446610.6,zone-workshop,1,charon,-68,83.8,1,-1.0,0,1,79.6,172228
1788446610.6,zone-server,1,charon,-62,29.9,1,-1.0,0,1,74.4,172192
1788446612.2,gate-in,1,charon,-34,32.2,1,28.4,1,1,69.6,172112
1788446612.2,gate-out,1,charon,-47,55.8,1,16.7,1,1,66.5,172288
1788446612.2,zone-reception,1,charon,-34,65.0,1,-1.0,0,1,71.1,172088
1788446612.2,zone-warehouse,1,charon,-14,82.5,1,-1.0,0,1,73.3,172088
1788446612.2,zone-workshop,1,charon,-64,83.4,1,-1.0,0,1,79.6,172228
1788446612.2,zone-server,1,charon,-60,36.9,1,-1.0,0,1,74.4,172192
1788446613.5,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172112
1788446613.5,gate-out,1,charon,-47,55.5,1,16.7,1,1,66.5,172288
1788446613.5,zone-reception,1,charon,-34,68.9,1,-1.0,0,1,71.1,172088
1788446613.5,zone-warehouse,1,charon,-14,82.3,1,-1.0,0,1,72.3,172088
1788446613.5,zone-workshop,1,charon,-64,84.6,1,-1.0,0,1,79.6,172228
1788446613.5,zone-server,1,charon,-58,36.9,1,-1.0,0,1,74.4,172192
1788446615.6,gate-in,1,charon,-34,32.2,1,50.0,1,1,69.6,172112
1788446615.6,gate-out,1,charon,-48,56.7,1,16.7,1,1,66.5,172288
1788446615.6,zone-reception,1,charon,-34,80.0,1,-1.0,0,1,71.1,172088
1788446615.6,zone-warehouse,1,charon,-17,82.4,1,-1.0,0,1,73.3,172088
1788446615.6,zone-workshop,1,charon,-67,82.6,1,-1.0,0,1,79.6,172228
1788446615.6,zone-server,1,charon,-55,36.9,1,-1.0,0,1,74.4,172192
1788446617.4,gate-in,1,charon,-34,33.5,1,50.0,1,1,69.6,172112
1788446617.4,gate-out,1,charon,-47,50.8,1,16.7,1,1,66.5,172288
1788446617.4,zone-reception,1,charon,-34,56.7,1,-1.0,0,1,71.1,172088
1788446617.4,zone-warehouse,1,charon,-15,83.1,1,-1.0,0,1,73.3,172088
1788446617.4,zone-workshop,1,charon,-68,83.4,1,-1.0,0,1,79.6,172228
1788446617.4,zone-server,1,charon,-58,27.3,1,-1.0,0,1,74.4,172192
1788446618.7,gate-in,1,charon,-35,33.5,1,2.6,1,1,69.6,172112
1788446618.7,gate-out,1,charon,-48,87.9,1,16.7,1,1,66.5,172288
1788446618.7,zone-reception,1,charon,-34,56.6,1,-1.0,0,1,71.1,172088
